"Station.label" "Season" "Season.moment" "Depth" "Marine.biome" "Ocean.region" "Biogeographical.province" "Latitude" "Longitude" "Depth.nominal" "Depth.top.min" "Depth.bottom.max" "HCO3" "CO3" "Carbon.total" "Alkalinity.total" "Calcite.saturation.state" "Aragonite.saturation.state" "NO2" "PO4" "NO2NO3" "Si" "NO3" "Temperature" "Salinity" "Density" "Oxygen" "ChlorophyllA" "Ang.scat.coef.470nm" "Opt.backscat.coef.470nm" "Part.backscat.coef" "Fluorescence" "Opt.beam.att.coef.660nm" "Part.beam.att.coef" "PAR.TO" "Ice.free.period" "Moon.phase.prop" "Sunshine.duration" "Iron.5m" "Ammonium.5m" "NO2.5m" "NO3.5m" "Gradient.Surface.temp.SST." "Okubo.Weiss" "Lyapunov" "Residence.time" "acCDOM" "Depth.euph.zone" "Depth.Mixed.Layer" "Depth.chloro.max" "Depth.max.Brunt.Väisälä" "Depth.Max.O2" "Depth.Min.O2" "Depth.nitracline" "Carbon.flux" "DepthBathy" "Coast_Distance"
"TARA_158_ZZZ" "TARA_158" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[ARCT] Atlantic Arctic Province (MRGID:21451)" 67.1249 0.2883 125 113 152 0.0016 0.0068 0.0418 0.002 0.00775 9e-04 0.139 0.649343 10.611 4.607152 11.006352 5.0216475 35.1062425 27.7583575 290.0549 0.194997 0.000296 0.0002755 0.0019925 1.9963 0.067731 0.023223 0 365 0.23 1440 0.000599484250415117 0.0237013849352176 0.0327859098712603 5.40594208240509 1.4377 0.189385 0.121118 0 0.0247069709002972 43.2348823547363 10 14 7 14 46 519 9.31457377777778 -3412 520.3413
"TARA_159_SRF" "TARA_159" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[ARCT] Atlantic Arctic Province (MRGID:21451)" 68.9846 2.1404 5 3 7 0.0056 0.0751 0.2709 0.0052 0 0.0074 0.044 0.201166 1.767 0.724185 7.521508 7.49 35.1618 27.4752 306.849 0.937881 0.000494 0.001694 0.003398 1.902249 0.323741 0.27476 10.44391 365 0.09 1440 0.000664164205469812 0.00676699502704044 0.0123934683700403 7.14403140544891 1.6489 -0.023859 0.083042 0 NA NA 20 25 3 14 86 1013 0.794588666666667 -3213 517.4151
"TARA_159_ZZZ" "TARA_159" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[ARCT] Atlantic Arctic Province (MRGID:21451)" 68.9901 2.1578 NA 0 100 0.0056 0.0751 0.2709 0.0052 0 0.0074 0.044 0.201166 1.767 0.724185 10.08363 6.1485 35.1762 27.6767 290.748 0.619577 0.000334 0.000587 0.002302 1.928916 0.124796 0.075815 0.002986 365 0.09 1440 0.000664164205469812 0.00676699502704044 0.0123934683700403 7.14403140544891 1.6489 -0.023859 0.083042 0 NA NA 20 25 3 14 86 1013 0.794588666666667 -3213 517.4151
"TARA_160_SRF" "TARA_160" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[ARCT] Atlantic Arctic Province (MRGID:21451)" 70.3568 3.6021 5 3 7 0.011 0.1015 0.286 0.0068 0 0.0109 0.1575 0.382143 6.925 3.740291 8.551732 7.27145 35.178925 27.52145 304.12725 1.238073 0.000483 0.001622 0.003328 1.955255 0.329971 0.284476 10.780716 365 0.04 1440 0.00069599302757221 0.00760783641211068 0.0119019785585503 7.73443816105525 0.78769 0.059367 0.223389 1.333333 NA NA 25 27 32 14 120 823 1.88467344444444 -3224 445.9684
"TARA_160_ZZZ" "TARA_160" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[ARCT] Atlantic Arctic Province (MRGID:21451)" 70.3613 3.6612 NA 0 100 0.011 0.1015 0.286 0.0068 0 0.0109 0.1575 0.382143 6.925 3.740291 11.223915 5.935875 35.177275 27.70165 292.4215 0.587824 0.000323 0.000514 0.002229 1.981918 0.108197 0.062702 0.022418 365 0.04 1440 0.00069599302757221 0.00760783641211068 0.0119019785585503 7.73443816105525 0.78769 0.059367 0.223389 1.333333 NA NA 25 27 32 14 120 823 NA -3224 445.9684
"TARA_161_SRF" "TARA_161" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.3747 3.9192 5 3 7 0.0076 0.1204 0.2812 0.006 0 0.0094 0.09 0.490558 7.65 4.411642 9.302963 5.0794 35.07815 27.7286 323.966 1.019418 0.000516 0.001845 0.003565 1.901476 0.574526 0.530609 14.988732 365 0.01 1440 0.000815339599891255 0.00831040317037453 0.017317964695394 10.0835347175598 0.62596 -0.039644 0.028925 1.25 0.0407067537307739 37.9845790863037 17 19 3 14 1019 852 7.78643544444444 -2346 431.6903
"TARA_161_ZZZ" "TARA_161" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.3746 3.9191 NA 0 100 0.0076 0.1204 0.2812 0.006 0 0.0094 0.09 0.490558 7.65 4.411642 9.958211 4.311475 35.071725 27.812675 316.26025 0.857427 0.000462 0.001476 0.003206 1.954788 0.215019 0.171102 0.01334 365 0.01 1440 0.000815339599891255 0.00831040317037453 0.017317964695394 10.0835347175598 0.62596 -0.039644 0.028925 1.25 0.0407067537307739 37.9845790863037 17 19 3 14 1019 852 7.78643544444444 -2346 431.6903
"TARA_162_SRF" "TARA_162" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 74.167 3.9097 5 3 7 0.06815 0.073 0.7856 0.01305 0.0526 0.01375 0.0755 0.425809 6.912 2.796337 10.005563 2.18405 34.9074 27.8826 354.724 1.444116 0.000783 0.003768 0.005508 2.007641 0.50608 0.464142 19.932513 365 0 1440 0.000922127471615871 0.0393383911966036 0.052324301097542 10.3645346959432 1.0199 0.002276 0.022437 2 0.0474948137998581 37.234899520874 18 16 26 13 1016 715 7.113023 -3358 436.2252
"TARA_162_ZZZ" "TARA_162" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 74.1638 3.9078 NA 0 100 0.1454 0.0607 0.7072 0 0.0684 0 0.0755 0.425809 6.912 2.796337 12.896588 0.435 34.92365 28.0255 336.017 0.611305 0.000356 0.000817 0.00257 2.089812 0.097968 0.05603 0.011845 365 0 1440 0.000922127471615871 0.0393383911966036 0.052324301097542 10.3645346959432 1.0199 0.002276 0.022437 2 0.0474948137998581 37.234899520874 18 16 26 13 1016 715 7.113023 -3358 436.2252
"TARA_163_DCM" "TARA_163" "spring" "spring_late" "DCM" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 76.102 2.0707 65 63 67 NA NA NA NA NA NA 0.081 0.588653 8.528 4.774402 11.759683 1.427088 34.983175 28.001856 309.71175 0.253685 0.000299 0.000347 0.002095 2.374319 0.081571 0.036459 0 365 0.01 1440 0.000874156539794058 0.0145570523648833 0.0189391774280618 11.7432579994202 0.38918 -0.007624 0.058176 3.277778 0.120354678481817 20.6628684997559 111 14 25 14 91 996 3.349247 -3083 346.2418
"TARA_163_MES" "TARA_163" "spring" "spring_late" "MES" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 76.1246 1.3648 499 490 508 NA NA NA NA NA NA NA NA NA NA 13.010683 0.099535 34.94578 28.05824 315.37205 0 0.000262 9e-05 0.001849 2.250862 0.049263 0.004956 0 365 0.03 1440 0.000874156539794058 0.0145570523648833 0.0189391774280618 11.7432579994202 1.1058 -0.007624 0.058176 3.277778 0.168237537145615 17.8267602920532 NA 104 573 584 104 607 NA -3083 346.2418
"TARA_163_SRF" "TARA_163" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 76.1825 1.3918 5 3 7 NA NA NA NA NA NA 0.101 0.290483 2.7725 4.18531 4.980653 1.899612 34.888656 27.890469 363.000813 2.780097 0.000522 0.00189 0.003632 2.258868 0.985569 0.940457 0.508199 365 0.01 1440 0.000874156539794058 0.0145570523648833 0.0189391774280618 11.7432579994202 0.38918 -0.007624 0.058176 3.277778 0.212459973990917 17.9103574752808 111 14 25 14 91 996 3.349247 -3083 346.2418
"TARA_163_ZZZ" "TARA_163" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 76.102 2.0547 120 98 152 NA NA NA NA NA NA 0.077 0.702151 11.228125 5.120847 12.224543 1.061635 34.96654 28.03198 311.592375 0.088497 0.000284 0.000239 0.00199 2.359827 0.060081 0.015129 0 365 0.01 1440 0.000874156539794058 0.0145570523648833 0.0189391774280618 11.7432579994202 0.38918 -0.007624 0.058176 3.277778 0.120354678481817 20.6628684997559 111 14 25 14 91 996 3.349247 -3083 346.2418
"TARA_164_SRF" "TARA_164" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 74.6059 6.5276 5 3 7 0 0.0947 0.2395 0.0045 0 0.0056 0.086 0.522909 7.3315 4.503294 5.395279 4.70345 35.114125 27.800125 325.433 1.253022 5e-04 0.001771 0.003494 1.91295 0.547798 0.504513 13.573872 365 0.07 1440 0.000728126513422467 0.0091067380271852 0.0190367129786561 8.78313153982162 0.20597 0.003119 0.03407 0 0.0596669986844063 30.6692276000977 27 19 35 14 138 1015 2.128442 -2494 355.9078
"TARA_165_SRF" "TARA_165" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 73.4478 10.1923 5 3 7 0 0.0441 0.2628 0.0052 0 0.008 0.0525 0.363016 4.683 3.316899 5.836771 5.6534 35.13315 27.702 314.92475 1.339764 0.000483 0.00162 0.003336 1.979197 0.536253 0.491241 17.880995 365 0.13 1440 0.000594984482935009 0.00538656759696702 0.0146173044728736 5.34534865617752 3.6851 0.040136 0.105745 3.083333 NA NA 32 30 41 14 121 1013 NA -2209 350.6057
"TARA_166_SRF" "TARA_166" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[SARC] Atlantic Subarctic Province (MRGID:21452)" 71.2133 14.6323 5 3 7 0 0.0133 0.2148 0.0086 0 0.0158 0 0 0.288 0.669154 0 9.71905 34.5831 26.674225 290.181 1.901247 0.001266 0.006957 0.008644 2.466751 0.50741 0.458916 16.810368 365 0.2 1440 0.000498542324445831 0.00812345122297605 0.0103734177537262 0.871084149820187 0.66468 0.300897 0.162873 6 0.0489302519708872 41.1693019866943 27 23 34 28 86 1012 11.1428036666667 -1760 287.1028
"TARA_167_SRF" "TARA_167" "spring" "spring_late" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[SARC] Atlantic Subarctic Province (MRGID:21452)" 71.0054 38.7136 5 3 7 0 0.0333 0.1451 0.0044 0 0.0189 0 0 0.088 1.103231 0 8.765975 34.740675 26.95245 289.8975 0.828396 0.000494 0.001612 0.003305 2.03956 0.244859 0.196365 17.99704 365 0.47 1440 0.000425255517863358 0.00589440662103395 0.000576485789376117 0.0230286400474142 0.85632 -0.041571 0.025427 3 0.0373566802591085 48.5921840667725 23 31 33 26 57 216 10.8129993333333 -263 191.0733
"TARA_167_ZZZ" "TARA_167" "spring" "spring_late" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[SARC] Atlantic Subarctic Province (MRGID:21452)" 71.0239 38.6915 110 0 100 0 0.0333 0.1451 0.0044 0 0.0189 0 0 0.088 1.103231 0.558294 4.2017 34.9561 27.7299 290.471 0.461587 0.000367 0.000731 0.002463 2.483712 0.11694 0.068446 0.012341 365 0.47 1440 0.000425255517863358 0.00589440662103395 0.000576485789376117 0.0230286400474142 0.85632 -0.041571 0.025427 3 0.0375781562179327 48.2998924255371 23 31 33 26 57 216 10.8129993333333 -263 191.0733
"TARA_168_DCM" "TARA_168" "summer" "summer_early" "DCM" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.5432 44.102 40 38 42 0.0103 0 0.1971 0.0094 0 0.0054 0.063 0.098435 0.821 1.135333 0 3.824545 34.975345 27.784685 326.3609 1.1063 0.000427 0.001154 0.002881 2.454789 0.248036 0.199541 0.195352 365 0.37 1440 0.000430005408513049 0.00697931119551261 0.00160999117982404 0.0414304937197206 0.92917 -0.011538 0.011037 1.222222 0.042028971016407 42.1185836791992 19 28 35 36 245 103 4.14093233333333 -267 254.8841
"TARA_168_MIX" "TARA_168" "summer" "summer_early" "MIX" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.5199 44.0552 NA 10 100 0.00745 0 0.11945 0.00035 0 0.0044 0 0.098435 0.821 1.459545 0 3.1072 34.978285 27.85433 303.31905 0.321278 0.000371 0.000757 0.002491 2.699 0.106066 0.057573 0.025193 365 0.28 1440 0.000430005408513049 0.00697931119551261 0.00160999117982404 0.0414304937197206 1.4538 -0.011538 0.011037 1.222222 0.0420451685786247 42.1732788085938 12 30 40 39 125 76 4.62677677777778 -267 254.8841
"TARA_168_SRF" "TARA_168" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.5128 44.0775 5 3 7 0 0.01695 0.217 0.00275 0 0.0099 0 0 0.0595 1.725127 0 7.48766 34.92331 27.289205 299.0073 0.825342 0.000607 0.002388 0.00409 2.102862 0.388555 0.340062 22.314532 365 0.37 1440 0.000430005408513049 0.00697931119551261 0.00160999117982404 0.0414304937197206 0.45599 -0.011538 0.011037 1.222222 0.040421400219202 43.0368824005127 15 30 31 35 154 244 4.14093233333333 -267 254.8841
"TARA_168_ZZZ" "TARA_168" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 72.5704 44.1101 75 49 100 0.00745 0 0.11945 0.00035 0 0.0044 0.1605 0.389318 4.929 2.478436 2.714093 2.126165 34.981525 27.950035 298.04755 0.083733 0.000343 0.000567 0.002308 2.625435 0.085957 0.037463 0.000259 365 0.37 1440 0.000430005408513049 0.00697931119551261 0.00160999117982404 0.0414304937197206 0.92917 -0.011538 0.011037 1.222222 0.0405148863792419 42.4656581878662 15 30 31 36 154 184 4.75506 -267 254.8841
"TARA_169_SRF" "TARA_169" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 74.3779 47.2286 5 3 7 0 0.0014 0.0273 0.0042 0 0.0023 0 0.019691 0.084 0.814374 0 4.7458 34.90405 27.628925 320.019 0 0.000346 0.000585 0.002305 1.996183 0.16096 0.112466 27.572378 365 0.2 1440 0.000951381259559033 0.0205130573982994 0.022491789466585 7.05914841716488 1.2159 0.007703 0.023106 0 0.0188609790056944 64.6676216125488 11 47 41 42 210 63 4.56112488888889 -241 257.9902
"TARA_169_ZZZ" "TARA_169" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 74.3798 47.1967 198 0 100 0 0.0014 0.0273 0.0042 0 0.0023 0 0.019691 0.084 0.814374 1.402063 1.518225 34.9271 27.954225 324.19575 0.150778 0.000356 0.000658 0.002396 2.603429 0.145819 0.097325 0.166189 365 0.2 1440 0.000951381259559033 0.0205130573982994 0.022491789466585 7.05914841716488 1.2159 0.007703 0.023106 0 0.0188047643750906 64.8333740234375 11 47 41 42 210 63 4.56112488888889 -241 257.9902
"TARA_170_SRF" "TARA_170" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 75.9359 51.8516 5 3 7 0 0.0041 0.019 0.0035 0 0.0046 0 0.039877 0.093 0.65216 0 3.5075 34.8826 27.7434 329.6295 0.169562 0.000346 0.000585 0.002314 2.103929 0.201926 0.153432 30.692055 365 0.13 1440 0.000989942025626078 0.0141993287252262 0.0257246890105307 8.36732240517934 1.1402 0.006658 0.036693 0 0.0204184297472239 61.03395652771 16 34 170 32 173 66 9.74801911111111 -187 207.854
"TARA_170_ZZZ" "TARA_170" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 75.9359 51.8516 45 33 57 0 0.0041 0.019 0.0035 0 0.0046 0 0.039877 0.093 0.65216 1.050974 0.9177625 34.966325 28.0252875 334.89875 0.1901665 0.0003645 0.000712 0.002455 2.602867 0.1115085 0.0630145 0.388769 365 0.13 1440 0.000989942025626078 0.0141993287252262 0.0257246890105307 8.36732240517934 1.1402 0.006658 0.036693 0 0.0204184297472239 61.03395652771 16 34 170 32 173 66 9.74801911111111 -187 207.854
"TARA_171_SRF" "TARA_171" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.593 58.643 5 3 7 0 0.0043 0.0076 0 0 0.001 0.0025 0.065027 0.3905 0.38035 0.23336 1.8199 34.7006 27.7459 348.155 0.065518 0.000377 0.000802 0.002542 2.103439 0.135017 0.086523 16.724323 333 0.07 1440 0.00103020437139397 0.00803374526731204 0.0298430373271306 9.36210870742798 0.57758 0.005689 0.019112 3 NA NA 11 35 5 23 183 185 8.67191177777778 -206 142.031
"TARA_171_ZZZ" "TARA_171" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.593 58.643 50 48 52 0 0.0043 0.0076 0 0 0.001 0.04 0.436358 4.546 0.454888 4.57084 -0.443 34.792975 27.9863 348.111 0.240022 0.000308 0.000326 0.002091 2.644197 0.082035 0.033541 0.120611 333 0.07 1440 0.00103020437139397 0.00803374526731204 0.0298430373271306 9.36210870742798 0.57758 0.005689 0.019112 3 NA NA 11 35 5 23 183 185 8.67191177777778 -206 142.031
"TARA_172_SRF" "TARA_172" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.9444 68.0627 5 3 7 0 0.0053 0.0857 0.0024 0 0.002 0.003 0.057328 0.127 0.520211 1.472656 -0.4376 33.7972 27.1559 384.374 0.190832 0.000441 0.001241 0.002992 2.211083 0.245521 0.197027 24.517464 333 0.03 1440 0.00105807963215436 0.00163878162372081 0.0115835781519612 8.5287024974823 1.351 -0.046406 0 2.611111 NA NA 387 32 33 22 82 47 9.39895077777778 -431 157.7323
"TARA_172_ZZZ" "TARA_172" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.9444 68.0627 50 48 57 0 0.0053 0.0857 0.0024 0 0.002 0.057 0.459792 4.8235 1.6335735 7.799669 -0.499425 34.63415 27.82765 324.4655 0.2214935 0.000388 0.000877 0.0026315 2.420716 0.166099 0.117605 0.275283 333 0.03 1440 0.00105807963215436 0.00163878162372081 0.0115835781519612 8.5287024974823 1.351 -0.046406 0 2.611111 NA NA 387 32 33 22 82 47 9.39895077777778 -431 157.7323
"TARA_173_DCM" "TARA_173" "summer" "summer_early" "DCM" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 78.9354 79.0604 35 33 37 0.0542 0 1.3839 0.0037 0 0.0072 0.026 0.209065 1.709 0.231772 4.427788 -1.29785 34.4561 27.72345 348.000625 2.003142 0.000857 0.004112 0.005878 3.166069 0.521405 0.472911 0.635657 304 0 1440 0.00121553147134061 0.00408161628486899 0.0206187068639944 6.2408983707428 0.84307 NA 0 4.833333 0.0284775793552399 54.0266723632812 15 47 19 14 47 46 NA -87 102.636
"TARA_173_SRF" "TARA_173" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 78.9564 79.4201 5 3 7 0.0218 0.00095 0.43265 0.00325 0 0.005 0.0015 0.056871 0.441 0.273079 2.099614 -0.160312 33.613775 26.994413 385.28075 0.417069 0.000511 0.001722 0.003468 2.28495 0.168573 0.120079 19.445208 304 0 1440 0.00121553147134061 0.00408161628486899 0.0206187068639944 6.2408983707428 0.84307 NA 0 4.833333 0.0207974687218666 60.003044128418 15 47 19 14 47 46 NA -87 102.636
"TARA_173_ZZZ" "TARA_173" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 78.9537 79.3788 30 18 32 0.038 0 0.8223 0.0038 0 0.0062 0.003 0.118687 0.784 0.1650025 3.696338 -1.232338 34.375663 27.655938 381.14725 0.755105 0.000612 0.00242 0.004181 2.946893 0.351152 0.302659 1.973475 304 0 1440 0.00121553147134061 0.00408161628486899 0.0206187068639944 6.2408983707428 0.84307 NA 0 4.833333 0.0207974687218666 60.003044128418 15 47 19 14 47 46 NA -87 102.636
"TARA_174_SRF" "TARA_174" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 79.0173 71.6373 5 3 7 NA NA NA NA NA NA 0 0.042467 0.448 0.472063 4.623097 0.69555 33.9522 27.2218 367.55625 0.785335 0.000388 0.000872 0.002615 2.130061 0.148547 0.100053 10.656274 319 0.01 1440 0.00110686772192518 0.00230914485049046 0.0133989503374323 7.25517622629801 NA NA 0 2.361111 NA NA 187 36 24 19 100 38 21.5631705555556 -474 71.9202
"TARA_174_ZZZ" "TARA_174" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 79.0173 71.6373 60 38 62 NA NA NA NA NA NA 0.05 0.35992 3.7745 1.057108 8.871356 0.3999 34.786 27.882 306.73625 0.26484 0.000377 8e-04 0.002543 2.451995 0.162242 0.113749 0.09424 319 0.01 1440 0.00110686772192518 0.00230914485049046 0.0133989503374323 7.25517622629801 NA NA 0 2.361111 NA NA 187 36 24 19 100 38 21.5631705555556 -474 71.9202
"TARA_175_MIX" "TARA_175" "summer" "summer_early" "MIX" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 79.3349 66.2954 NA 10 100 0.0043 0.0125 0.0912 0.0055 0.0146 0.0049 0.0475 0.35669 2.5925 1.74362 NA 1.025705 34.691775 27.839725 314.71675 0.514823 0.000371 0.000757 0.002512 2.380822 0.117353 0.068859 0.001624 300 0.09 1440 0.0010933797651281 0.00058937332869391 0.00329365434784753 6.75046539306641 1.6875 NA 0 0 0.0269707022234797 40.4594020843506 355 33 22 29 404 NA 25.6204712222222 -440 155.7413
"TARA_175_SRF" "TARA_175" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 79.2233 66.3435 5 3 7 0.0054 0.01385 0.21605 0.01165 0.03025 0.01625 0.001 0.063634 0.3685 0.523062 2.150477 1.365705 34.264755 27.429195 369.289812 1.019477 0.000593 0.00229 0.00403 2.134432 0.346407 0.297913 6.700916 300 0.05 1440 0.0010933797651281 0.00058937332869391 0.00329365434784753 6.75046539306641 1.0604 NA 0 0 0.0225583165884018 48.5092029571533 374 15 34 13 322 377 6.55335833333333 -440 155.7413
"TARA_175_ZZZ" "TARA_175" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 79.2026 66.4827 199 190 208 0.0052 0.013325 0.11845 0.0058 0.01365 0.00515 0.019 0.730535 11.508 4.994604 11.691602 1.47689 34.8814 27.91825 296.228 0.008083 0.000299 0.000256 0.002002 2.51048 0.060602 0.012108 0 300 0.05 1440 0.0010933797651281 0.00058937332869391 0.00329365434784753 6.75046539306641 1.8938 NA 0 0 0.0236421469599009 46.9521865844727 231 16 3 26 154 44 6.85847955555556 -440 155.7413
"TARA_176_SRF" "TARA_176" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.7446 65.4462 5 3 7 0 0.0073 0.0207 0.0034 0 0.0055 NA NA NA NA NA 2.020725 34.323025 27.426825 353.8695 0.320393 0.000431 0.001166 0.002901 2.106769 0.202487 0.153993 12.199535 307 0.24 1440 0.00105339368262018 0.0032243977766484 0.0171889226573209 9.2747544447581 1.053 0.051771 0 0 0.026248887181282 58.9364585876465 14 47 24 17 276 NA 16.7658716666667 -338 137.9983
"TARA_176_ZZZ" "TARA_176" "summer" "summer_early" "ZZZ" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.7483 65.4329 NA 0 100 0 0.0073 0.0207 0.0034 0 0.0055 NA NA NA NA NA -0.576 34.6955 27.9011 337.44475 0.47765 0.000431 0.001166 0.002901 2.544647 0.204598 0.156104 0.088716 307 0.24 1440 0.00105339368262018 0.0032243977766484 0.0171889226573209 9.2747544447581 1.053 0.051771 0 0 0.026248887181282 58.9364585876465 14 47 24 17 276 NA 16.7658716666667 -338 137.9983
"TARA_177_DCM" "TARA_177" "summer" "summer_early" "DCM" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.8714 71.7492 40 38 42 0 0.0045 0.02955 0.0031 0.01205 0.0036 0.029 0.097624 0.4295 0.177138 NA -0.298267 34.4517 27.676433 366.0755 0.167231 0.000305 0.000297 0.002053 2.686446 0.140265 0.091771 0.967349 346 0.33 1440 0.00110766683549931 0.0033852060053808 0.0157951686220864 8.57639845212301 3.0358 0.011236 0 0 0.0167776308953762 69.0970840454102 16 83 25 28 310 NA 11.1666466111111 -318 96.5746
"TARA_177_SRF" "TARA_177" "summer" "summer_early" "SRF" "Polar Biome" "[AO] Arctic Ocean (MRGID:1906)" "[BPLR] Boreal Polar Province (MRGID:21450)" 77.8714 71.7492 5 3 7 0 0.00305 0.023975 0.0034 0.00785 0.004275 0.008333 0.047034 0.278 0.244154 NA 1.325833 34.142392 27.333308 348.196667 0.119264 0.000365 0.000714 0.002453 2.15788 0.149633 0.101139 25.638389 346 0.33 1440 0.00110766683549931 0.0033852060053808 0.0157951686220864 8.57639845212301 3.0358 0.011236 0 0 0.0167776308953762 69.0970840454102 16 83 25 28 310 NA 11.1666466111111 -318 96.5746
